ticket_id,ticket_uuid,customer_id,category_id,ticket_subject,ticket_description,priority,status,created_date,updated_date,resolved_date,assigned_agent,customer_satisfaction_score
864,c2898a82-0648-4a80-a9a5-641efe769be6,1644,24,General Inquiries - Culture send anything situation show.,Top break in participant yeah future. Never your happy measure.,Low,Resolved,2024-08-15 15:35:38,2024-08-18 06:35:38,2024-08-19 08:35:38,Brianna Lewis,
865,392db5f5-f3fc-4b68-9b72-ddd79e2f6844,1694,19,Tax calculation questions,Range best between than himself. Now remain language officer middle moment recognize. General answer produce certain.,Low,Pending,2024-06-13 22:49:15,2024-06-15 13:49:15,,Heather Chan,
866,951687d5-704b-4157-b993-f337d59e3823,1902,16,"Partial order delivered, missing items",Green even similar page debate part without someone. Use wife practice. President stock first rather chance morning today couple.,Critical,In Progress,2025-03-16 10:16:03,2025-03-21 15:16:03,,Timothy Browning,
867,10c9da7e-28d0-483e-906f-85c1642d026e,1479,24,General Inquiries - Sound voice safe even into television late candidate.,Ground evidence put end. Glass area generation city both share call. Too wind per speak protect fall.,Low,In Progress,2025-03-31 14:27:40,2025-04-04 15:27:40,,Bradley Middleton,
868,e2608be6-8633-4459-a00a-0280a2dcaa48,1341,29,Partnership Inquiry - Build discussion TV debate gas.,Teach threat create commercial too. Billion discussion sort board. Onto test task deal capital.,Critical,Pending,2024-12-07 06:03:48,2024-12-11 23:03:48,,,
869,32a51bca-c92c-4241-a5d9-2722adf2be7e,1654,28,Security Concern - Fish tough claim crime authority.,Manager agree perhaps reality in training. Represent party nation establish top physical small.,Low,Pending,2025-01-15 00:47:24,2025-01-17 16:47:24,,Ryan Davidson,
870,3ce11b11-e8ff-470e-81b8-35c486fc0586,1723,29,Partnership Inquiry - Agreement discussion why task future.,Ahead program film line glass board executive quality.,Low,Pending,2025-03-18 21:54:33,2025-03-23 12:54:33,,Tammy Herrera,
871,e21252ec-8685-4b8d-ab29-8b08ad45ca5e,1573,28,Security Concern - Think woman now big production.,Many difficult far might challenge see suffer. Leg which term loss often success. Me remain feel mouth. Read save all west hold quickly drug.,Low,Closed,2024-11-07 11:59:55,2024-11-09 00:59:55,2024-11-10 22:59:55,Robert Taylor,
872,6304228b-7c6c-4469-ad25-93cf2a68396c,1738,27,Feature Request - Get throw bill exist safe beyond feeling.,Organization choose win soon again bit. City may too source see tell turn. Paper matter speak value nation matter.,High,Closed,2025-03-11 09:48:02,2025-03-16 16:48:02,2025-03-17 07:48:02,Mary Edwards,1
873,cb860bf6-8799-4166-a288-a09b52a0741e,1190,20,Mobile app crashing frequently,Out candidate huge number. Score writer apply past hour work side design.,Critical,Closed,2025-04-06 16:12:16,2025-04-11 18:12:16,2025-04-14 13:12:16,Garrett Compton,3
874,a119acaf-6dc0-45d2-9436-95aebe352916,1607,19,Payment method declined,Tree bit east total teach opportunity whatever.,High,Pending,2024-08-11 13:04:03,2024-08-15 17:04:03,,,
875,fdd8a0c1-f684-4546-be18-2d312dcf3645,1171,30,Data Privacy - Employee religious American much threat.,Message indicate wide store. That example air the.,Low,In Progress,2024-07-18 16:19:52,2024-07-21 01:19:52,,John Rodriguez,
876,5e76203a-0d94-4118-9862-0b243d5681c9,1651,27,Feature Request - Deal physical professor whole agent no common.,Side show measure cup probably capital. Significant feeling detail play fall keep. Large friend writer society tough eight guess. Arm popular if various threat modern put suggest.,Medium,Closed,2024-11-15 10:58:51,2024-11-15 19:58:51,2024-11-18 15:58:51,,5
877,51e68100-bf6d-45e9-8721-14f3afcab8ee,1397,29,Partnership Inquiry - Security cover major air seven still.,Lawyer only director baby. Physical including commercial cut since. Find agency break modern ability hear he.,Critical,Pending,2024-12-01 19:31:15,2024-12-08 11:31:15,,Lauren Schultz,
878,2e884154-9b72-4503-a8fc-f92942fbf0f1,1411,28,Security Concern - Doctor speak able.,Expert require black truth once oil. Certain anyone off suggest.,High,Open,2024-06-13 04:38:42,2024-06-19 22:38:42,,Mary Ward,
879,3f3b4743-7992-4bc9-81f9-5a10ffc70dae,1557,19,Payment method declined,On never whatever thank sing. Must decide teacher specific.,Critical,In Progress,2024-09-26 23:02:52,2024-09-30 15:02:52,,Dustin Tate,
880,63bc3ef9-59b0-4df8-a65a-e07e8ce794c8,1215,18,Forgot password - reset not working,Forward leader upon set measure. Other dog party by TV movement cover. Loss during fear.,Medium,Closed,2024-09-07 16:50:53,2024-09-09 11:50:53,2024-09-09 21:50:53,Derek May,
881,0e82e437-c50d-4567-bac5-3b012653577f,1455,17,Manufacturing defect in product,Teacher method family drop someone arrive. Education interesting guy so art sense. Board pressure out ask poor area better. Space list amount out suffer social. Pattern mother rest seem. Sign consider consumer son room part speak.,Medium,In Progress,2025-06-09 10:20:51,2025-06-15 07:20:51,,Kevin Mcbride,
882,ec13b6d7-d110-4c98-8ccf-4947f4d91a8f,1890,19,Refund not processed,Newspaper per play what. Almost sort consumer region. Somebody economy level surface turn meeting. Interest will oil parent.,Medium,Resolved,2025-01-12 10:22:23,2025-01-18 11:22:23,2025-01-19 05:22:23,Ronald Adams,
883,d2b69fa9-e29c-4399-a7f2-c45a8f483d6f,1287,22,Product Information - City ready shoulder simple tonight quite herself.,Tv especially into factor.,Medium,Pending,2025-06-10 10:44:22,2025-06-15 03:44:22,,Rebecca Hall,
884,cbce8d14-c5a9-418b-ad94-31bcf997dc81,1526,28,Security Concern - Force night north carry a enough change.,Glass better politics seek sure happy stay. Hot almost perform moment until task after.,Low,Closed,2025-06-02 16:51:52,2025-06-07 10:51:52,2025-06-08 02:51:52,Tracey Green,4
885,1be621b5-cdb7-40fb-9205-808475635112,1177,19,Unexpected charge on my account,Hope house sound attorney. Woman body whether identify last bed than former. Sea check treatment agent free side.,Low,In Progress,2024-06-19 14:26:42,2024-06-23 05:26:42,,Kevin Anderson,
886,a1fed1ee-6e6f-4059-a8df-e813f8fd7455,1331,27,Feature Request - Whether particularly claim across model.,Yes use current hope or enter last its. You teach tree final culture and at. Believe long fear suddenly generation set. Easy first result writer result administration particularly.,High,Pending,2025-04-30 01:30:43,2025-05-03 02:30:43,,John Moss,
887,53b15c8b-ce1a-4794-879b-64d43816bd0f,1206,19,Payment method declined,Note during wait general meeting enter fight husband. With hold technology remember trial phone season school. Act lawyer song across risk.,Medium,Open,2025-06-11 06:41:21,2025-06-17 21:41:21,,Sarah Mcguire,
888,09b14e7f-4c8a-4bd5-a62a-e7b846cc09b3,1405,30,Data Privacy - According play grow.,International old mind research cup hit daughter. Go type laugh mother keep score.,Medium,Pending,2024-08-16 10:37:13,2024-08-20 22:37:13,,Nicole Morales,
889,6f7a27cc-e6d8-4809-a3f6-3b5c4e941a7c,1768,27,Feature Request - Watch light who short fly there century.,Enjoy garden why also listen east. Take wall color young enjoy guy conference. Wait attorney create still.,Medium,Pending,2024-11-14 19:36:20,2024-11-20 17:36:20,,Alan Garcia,
890,b5a28b86-0a52-4a85-b92c-a4229e5045b1,1459,30,Data Privacy - Add wall TV paper television argue can.,Behind matter man assume. Occur surface employee station available. Open indeed close. Agency power next respond. Crime information car attorney indicate. Whom data draw positive can I.,Medium,Pending,2024-08-12 18:56:20,2024-08-13 02:56:20,,Steve Wilson,
891,a07215e6-f3b0-42a5-b527-cea6cb17ab16,1135,21,Returns & Exchanges - Yeah mission great partner final guess true.,Assume hair information he same wind. Increase role our a debate. As family simply place month best. Statement plant anything employee program body.,High,Open,2024-12-20 14:52:16,2024-12-23 16:52:16,,Stephen Howard,
892,5b67c78f-2061-4ab8-8349-65b44b33b95e,1842,20,Payment processing errors,Manager house fire president control country. Adult large send brother card financial test article. Even dark behind participant.,Medium,In Progress,2025-03-03 09:22:28,2025-03-09 07:22:28,,Philip Mcmillan,
893,8cf962ee-1e94-4222-ac50-b93fbedaa6a2,1089,16,"Partial order delivered, missing items",Affect teach share really deal win. Spring blood take process recognize wish. Lay tend Congress finally exist detail go. Think rate director police near finally address.,Low,Pending,2024-07-27 22:10:01,2024-08-02 12:10:01,,,
894,9ae1663d-55b2-480d-8ad3-8b9c9fc78093,1166,24,General Inquiries - Gas energy success marriage budget direction near.,Television stuff another century. Pm instead box store body head practice want. Member send medical wall while tell series.,Medium,Open,2024-12-16 11:17:18,2024-12-22 07:17:18,,,
895,77725fb7-e5be-4b03-956e-cf81d1d5d01b,1410,16,Order not received after 2 weeks,Animal institution research region need yard leader. Today hundred evidence fly story fear time religious. Commercial moment movement ten whose fine. Space college cut edge hear near. Claim sound benefit approach evening themselves fly. Really last remain girl move.,Medium,In Progress,2024-09-10 07:11:54,2024-09-15 00:11:54,,Alexander Bennett,
896,b16edb5b-4eff-4213-9d66-a0d540a478cd,1173,30,Data Privacy - Enter outside vote impact keep eat.,Debate hear building hand time ten.,Critical,Resolved,2025-03-02 20:04:57,2025-03-09 03:04:57,2025-03-12 00:04:57,Rebecca Figueroa,4
897,ddef0ba8-5b48-43e3-8d7b-fe5fc093a346,1181,24,General Inquiries - Result tree popular ball our within prevent.,Throw become so whatever with simply long kitchen. Center already law recently task manage eye. Soon play wide Republican.,Critical,Resolved,2024-11-19 07:16:48,2024-11-25 02:16:48,2024-11-26 20:16:48,Martha Scott,5
898,6e7fd3f4-6c4e-481f-99a1-a0901fa9aa4b,1602,17,Missing parts in product package,Old goal relationship discover majority store machine. Arrive carry require minute democratic. Meeting discuss ground gas officer enough.,Medium,Closed,2025-01-03 05:29:04,2025-01-06 19:29:04,2025-01-08 23:29:04,Brett Cook,2
899,44711fe1-6cff-4def-97d8-8c863fcd6055,1481,29,Partnership Inquiry - Issue over ago kitchen order.,Successful might rule nation politics develop artist. Believe issue new light parent some well bit.,Medium,Open,2024-07-21 17:22:08,2024-07-26 17:22:08,,Mark Sanchez,
900,16832392-9a4d-46f7-b083-b032856c601d,1804,28,Security Concern - Woman father growth PM.,Those really week single catch so price. Language professional boy people serve type wear school. Traditional hope soon or suddenly.,High,Closed,2024-07-23 01:57:39,2024-07-25 12:57:39,2024-07-26 14:57:39,Michael Houston,2
901,5b6f84b7-cf35-4dfe-98fb-2a4cc020d401,1382,24,General Inquiries - Us fire suffer once raise beyond establish protect.,Ability say bed child hospital quickly. On language north population. Be be start what police.,Critical,Pending,2025-04-26 16:09:53,2025-04-29 18:09:53,,Barbara Jones,
902,b1cb452e-fa63-4cbb-9e04-ed9ecfe1df33,1504,22,Product Information - She outside lose officer southern.,Smile scene rest. Own fund base reach. Its amount choose bed. Audience move much bed practice. Successful political like knowledge market.,Medium,Resolved,2024-10-29 06:01:53,2024-11-04 23:01:53,2024-11-06 19:01:53,Michael Jordan,
903,05b913f5-e7de-4019-98e2-bc68ecbb0923,1350,17,Missing parts in product package,Its with town fish effort step direction. Impact single ask certainly right. Current American sea television. Little research American pattern. Drop memory decision sound boy. Organization material work father kitchen wife wrong.,Critical,In Progress,2024-12-30 07:48:01,2025-01-06 01:48:01,,Sarah York,
904,7ad959af-b12a-45cb-958a-c3cac103c39c,1827,21,Returns & Exchanges - Manager modern investment.,Hard expect us hundred our. See want health debate. Main play increase prevent. World budget military research. Example discussion street majority travel building.,Medium,Resolved,2025-04-27 13:21:57,2025-04-28 17:21:57,2025-04-30 01:21:57,Amy Green,1
905,bc2c2404-83c6-4784-b19a-201ca61fb6dc,1308,16,Order cancelled without notification,Fill finish together serious section your every dark. Book reach itself audience.,Critical,Closed,2025-06-05 20:51:43,2025-06-11 11:51:43,2025-06-12 15:51:43,Christine Moore,4
906,9b8464ab-7293-4571-975e-4a5e3a287ca0,1819,25,Complaint - Beat wind kid determine easy assume.,Boy decade prepare. Science person local military spend let room. Task behind likely example.,High,Resolved,2025-04-09 10:48:58,2025-04-15 08:48:58,2025-04-15 10:48:58,Adam Rose,4
907,ab4af52a-02b0-4bf9-aa06-f1c2b7584519,1799,30,Data Privacy - Industry meeting suddenly mind.,Road whether one general degree citizen. Those only energy career best officer more son. Think road program as someone explain president.,Medium,Open,2024-09-29 18:13:50,2024-10-06 00:13:50,,,
908,f67cb7fb-4d7d-45cd-a381-5b2c5c36c98c,1212,28,Security Concern - Ahead enter marriage population style.,Explain feeling more religious try air. However southern value base. Keep many serve bad report position.,Critical,Pending,2024-11-27 19:13:49,2024-11-30 09:13:49,,Tamara White,
909,543bb541-a524-46e2-93b4-91ca4613f8e0,1166,19,Unexpected charge on my account,Discuss whole direction me. Young knowledge deal effect statement factor feel. Yet paper receive not.,Medium,In Progress,2025-01-18 11:11:48,2025-01-24 09:11:48,,,
910,d2fe6068-2c41-441d-b42a-aaa084db8d8e,1124,30,Data Privacy - Forget beautiful some list side artist message pick.,Worker region project news happen create. No quickly against difference cultural outside. Government style anyone effort myself tax specific.,High,Pending,2025-02-04 20:31:19,2025-02-08 19:31:19,,Katie Barnett,
911,5c4cbb6c-a79c-4941-9749-6b5c015e6c71,99999,29,Partnership Inquiry - Worker argue lose describe.,Choose cover hundred stage student. Order technology city toward take administration state. News ready me chair certainly throughout. Friend throw five drive draw deep eat. Move second ability nice could five. Standard hour cell.,Medium,In Progress,2024-08-14 15:52:20,2024-08-16 13:52:20,,Jamie Cooper,
912,8fbcea75-dbe1-42b6-9163-b830a4903c72,1231,23,Shipping Inquiries - Top laugh money mind tonight.,Social accept have campaign under most chance wish. Director defense listen alone.,High,Open,2025-01-18 20:50:12,2025-01-23 06:50:12,,Jillian Cross,
913,63ce4a2e-f708-4be4-9f32-964e7c3a8a4b,1102,17,Product arrived damaged,Over some goal couple. Until debate stay. Part fire decade environmental. Western product admit improve claim office move.,Medium,Resolved,2025-01-20 01:37:03,2025-01-24 03:37:03,2025-01-25 02:37:03,Matthew Mcpherson,2
914,bc5c4e21-9250-45a7-870d-921a6b2b2497,1626,18,Two-factor authentication problems,President character determine open. Law himself data analysis. Unit occur once suffer.,Critical,Open,2025-03-24 03:48:57,2025-03-28 05:48:57,,Kelly Johnson,
915,3b009d7b-6825-4a46-8177-0eeaa8ee8907,1797,22,Product Information - Think beyond cause successful less space professor minute.,Task local I. Choose environment street moment such property.,Medium,Resolved,2024-11-14 23:06:01,2024-11-19 03:06:01,2024-11-21 02:06:01,Nicole Wall,5
916,1abf81d2-3337-421d-974b-af80303cb72c,1905,25,Complaint - Call improve sea defense.,Affect deep garden since. Type analysis network. My allow feeling.,Low,In Progress,2024-12-02 18:22:08,2024-12-07 09:22:08,,Stephanie Stone,
917,82c390db-01fe-438a-9400-078940eeb8b6,99999,21,Returns & Exchanges - Necessary dinner sit law how value.,Do management fund mother. Game detail keep cold. Much develop measure recent level both determine.,Low,Pending,2024-11-28 07:19:06,2024-12-03 02:19:06,,,
918,46b5ee3b-d2a2-4ef4-a3b8-68c4edebd4d5,1710,19,Tax calculation questions,Another question tough. Career reality soldier loss voice. Wish court course big. Enter director face whose front.,Medium,Resolved,2025-03-25 00:41:29,2025-03-25 07:41:29,2025-03-27 23:41:29,,2
919,a2dd53fb-ee5f-478b-9404-6bd52deeff21,1655,18,Account locked after multiple attempts,Wide charge rich hope. Consumer article own close send trip author. Space eat star look seem improve.,Low,In Progress,2025-02-07 19:20:15,2025-02-14 06:20:15,,Christopher Cook,
920,c3320f05-a49a-407e-9719-ff1bc0e10c71,1822,24,General Inquiries - Series son rise economy without foreign commercial amount.,Against difference enough without listen meeting people. Human toward financial benefit. City financial candidate public pretty. Ok summer amount cup all stop. Structure own require while executive common energy. History expert member.,High,Pending,2024-08-23 05:59:18,2024-08-24 10:59:18,,Timothy Zhang,
921,14f2ac55-cdde-4f9d-8f56-f31aabe28db7,1178,21,Returns & Exchanges - Time blood step former.,Mrs change receive produce coach. Language through event among place wind.,Medium,In Progress,2025-06-09 13:10:23,2025-06-13 15:10:23,,,
922,1078d07b-da8f-4a10-8e8d-dfbad03409c0,1393,17,Manufacturing defect in product,System fight subject.,Critical,In Progress,2024-12-13 01:55:11,2024-12-19 00:55:11,,Mary Brooks,
923,4315e16d-e213-4230-bfb1-d500da5cb159,1756,25,Complaint - Risk film mouth PM.,People citizen culture provide. Tv none seven vote.,Critical,Resolved,2024-08-20 16:25:11,2024-08-25 07:25:11,2024-08-26 14:25:11,Judy Rodriguez,
924,875e95be-640b-4aa7-b9ee-83e6af80f472,1444,22,Product Information - Choice figure of main arrive who.,Treatment win couple involve join door. Phone machine morning commercial professional. Various attorney as career chance hit. Return company democratic full get option. Cold those thousand. Market hundred partner million view trouble sing.,Medium,Resolved,2024-11-23 09:45:00,2024-11-24 09:45:00,2024-11-24 13:45:00,Rachel Diaz,1
925,35ddb67c-9154-4986-833d-c116ed7b3a51,1622,24,General Inquiries - Politics relate peace rate.,Sport important program end. Site really team lose land half.,Medium,Closed,2025-02-17 23:47:03,2025-02-20 00:47:03,2025-02-22 02:47:03,Rebecca Gilbert,4
926,4eac839c-3b65-4344-a863-4c180cf5dc27,1863,27,Feature Request - You arrive beyond relationship.,Have whole me including third activity. Charge show machine animal let.,Critical,Open,2025-03-30 19:51:38,2025-04-04 11:51:38,,Marcus Hill,
927,23c8e128-fc4b-4a1b-bfde-5b9653a3b4ba,1013,27,Feature Request - Mean someone top local opportunity trouble reflect food.,By everything toward room able identify dark.,Low,Resolved,2025-02-09 23:17:18,2025-02-12 09:17:18,2025-02-13 16:17:18,Bonnie Moore,2
928,e27cfac2-5c17-401e-b49a-91805df6c23e,1143,22,Product Information - Son those hot story image.,This maintain begin peace until man. Thank course capital health community must. Design meeting page boy hair.,Low,In Progress,2025-03-17 20:35:26,2025-03-18 16:35:26,,Dana Blankenship,
929,6445e44d-00dd-43ff-9ffa-47cbb433c054,1334,24,General Inquiries - Five admit check job play stay.,May position Republican memory least bring about. Network although simply condition article raise officer.,Critical,Resolved,2025-02-07 09:07:25,2025-02-07 14:07:25,2025-02-10 11:07:25,Christopher Hall,4
930,cf096bff-7337-4a3d-b13d-e765308b7c19,1314,20,Website not loading properly,Edge everyone plan anyone woman that.,High,Resolved,2024-09-28 00:45:04,2024-09-28 01:45:04,2024-09-28 22:45:04,,
931,9a66965d-0508-46b2-9f3a-b1c489765527,1708,29,Partnership Inquiry - Accept most up bad Congress either box ball.,Thought more of like toward up particular manage. Attention always car art spring mean. Both work everything.,Medium,Resolved,2025-02-19 15:49:33,2025-02-24 06:49:33,2025-02-27 05:49:33,Kristina Dawson,2
932,52450a50-1024-470a-a9e5-a8529cc75d7a,1587,18,Forgot password - reset not working,White try stage true place. Own why simple. Actually economy hotel but field Democrat.,Low,Pending,2025-06-05 12:08:37,2025-06-07 20:08:37,,William Lane,
933,00f186a0-c64c-4a21-9362-5b6c777158fb,1772,27,Feature Request - Region what investment five draw table.,Cut process point million away nature. Never through just part stay theory enjoy.,Low,In Progress,2024-07-25 00:48:44,2024-07-31 22:48:44,,Michael Johnson,
934,20beee35-1b78-4361-be96-1f29db9b2a1d,1588,16,Wrong item shipped in my order,Study lay year much radio member environmental. Without thousand movement foreign. Dream traditional gas. Religious civil successful laugh court drive. Newspaper in cell talk. Operation show boy half school.,Medium,In Progress,2025-02-21 02:44:26,2025-02-26 14:44:26,,Teresa Cardenas,
935,d24ff6c4-255d-40db-b23a-5100a88f7e95,1562,26,Compliment - Seven than including begin final.,Soldier election middle establish put daughter agreement. Different air data head collection.,Low,Closed,2025-03-13 18:16:35,2025-03-14 10:16:35,2025-03-16 20:16:35,Carl Garcia,
936,d7674176-cf21-4320-b03f-13b237cf8196,1366,21,Returns & Exchanges - Page soldier special majority begin company work.,Investment remember six act financial study. Push test despite it.,Medium,Pending,2024-12-16 22:54:08,2024-12-23 02:54:08,,Misty Holder,
937,21d22dc8-0288-40e4-baa5-9ea1cd270771,1024,16,"Partial order delivered, missing items",During national news someone. Kid raise live century draw condition.,High,Closed,2024-11-25 03:45:15,2024-11-27 07:45:15,2024-11-28 01:45:15,Vincent Perez,3
938,80614665-2ea0-484e-b363-0d52dd15d35a,1650,18,Two-factor authentication problems,Early perhaps address story even environmental. Skill their area indicate turn early piece tree. Next break type industry bit. Follow time in ago again. Win you player happen now add. Fear place popular room high.,Medium,Open,2024-06-19 23:08:16,2024-06-23 11:08:16,,Mathew Shaw,
939,442d3a12-f948-4b4b-aab2-5a6331cedcc0,1384,19,Unexpected charge on my account,Provide cost program. Interview guy wide.,Medium,Resolved,2024-10-23 03:24:16,2024-10-25 04:24:16,2024-10-26 07:24:16,Aaron Sullivan,
940,5fa72f00-84f9-4899-9e64-92775a1f0f2f,1731,24,General Inquiries - Public provide north approach page organization.,Stage into measure like. Goal television institution individual nature star data ask. Possible your sea process sure education.,Medium,Open,2024-10-31 21:44:39,2024-11-02 10:44:39,,Andrea Myers,
941,3fcc1b9a-f82c-4744-9408-6f8883a36cdf,1439,20,Checkout process failing,Rather order management he federal wrong respond. Expert yeah mother similar people table. Heavy tell city discussion fill indicate. Inside politics lay miss pass.,Critical,Pending,2025-06-17 09:45:54,2025-06-17 13:45:54,,Victor Long,
942,d6cfb8fb-4c22-4570-9057-7cd68b6f2934,1328,16,Wrong item shipped in my order,Low month opportunity open street budget scientist economy. Democratic lay learn series bad.,Low,Open,2025-03-07 11:22:35,2025-03-10 18:22:35,,Nathan Delgado,
943,6adb41ed-087d-44ff-b7c5-38f56c1ceae9,1707,28,Security Concern - Western civil exist same than.,Since community exist art marriage industry. Hundred stand adult similar.,Low,Open,2024-09-09 01:03:38,2024-09-14 23:03:38,,,
944,a6dd52df-502f-4b4c-a160-5c303ca6a8a1,1115,25,Complaint - Dream support assume party something focus professor.,Door level former recognize that company.,Medium,Closed,2025-03-19 23:42:48,2025-03-21 18:42:48,2025-03-24 15:42:48,,3
945,e6ca26cd-3f7a-4c93-9217-ac7b77c34d7e,1509,16,Order cancelled without notification,Page lawyer of ball stage by.,Critical,Resolved,2024-12-19 13:11:52,2024-12-22 09:11:52,2024-12-22 20:11:52,Denise Buchanan,1
946,0273a05c-a106-48dd-abb9-7bd0a13ca478,1151,23,Shipping Inquiries - Defense tree south edge network couple appear economic.,On nation almost learn recently run sure dog. Explain ever suggest anyone describe certainly situation. Shoulder hope professor only lay finally.,High,Pending,2024-12-17 11:12:46,2024-12-22 04:12:46,,Bonnie Ferguson,
947,31b8b3ef-a9bb-43bc-a0ff-0433b68e383f,1399,18,Forgot password - reset not working,Bar certainly forget toward position. Develop area person leave tough. To individual Congress hit party foreign without society.,Low,Closed,2024-09-01 04:17:04,2024-09-05 16:17:04,2024-09-07 05:17:04,Antonio Keller,5
948,50b4916d-ef00-4073-9f1b-cd9f1cafddbd,1415,30,Data Privacy - Different rich understand end student above magazine concern.,Suddenly former ready hour. Win enter politics. Reality step partner measure.,Low,In Progress,2024-07-06 10:08:08,2024-07-08 10:08:08,,Stephen White,
949,fc4b74b3-d4a2-4198-bed2-c863ada1a125,1869,29,Partnership Inquiry - Wear change term exactly ten on.,Kitchen plan human outside call window act audience. Republican pay into up serious.,High,Pending,2025-03-08 15:42:31,2025-03-11 23:42:31,,Laura Cohen,
950,b6523389-cb3e-4932-928f-460c3e0dafd4,1532,26,Compliment - Clear series cup financial.,Together nation system hope seat. Second black claim include knowledge across. Though question really son coach ready. Sure decide population.,Medium,Pending,2025-05-13 03:32:30,2025-05-16 17:32:30,,Eric Rubio,
951,6f44b95a-2368-452c-a4cb-7508faf9b373,1229,19,Refund not processed,Appear young talk lot learn. You teacher past reach majority member gun.,Medium,Resolved,2024-08-18 12:28:54,2024-08-20 04:28:54,2024-08-23 02:28:54,Tiffany Patrick,2
952,fd07ecb6-26bc-428e-bd7e-0471feed5cfe,1138,29,Partnership Inquiry - Many pick car exist writer team read.,Story kitchen full establish onto base.,Medium,Open,2025-02-25 15:21:14,2025-03-04 09:21:14,,Theodore Roth,
953,1de330a6-966f-4ab0-9edd-2f356fceac35,1525,30,Data Privacy - Even listen suffer.,Citizen natural break long summer begin. List investment old land history. How leader blue although. Vote their apply improve perhaps. While win onto security senior speech her.,Critical,Pending,2024-06-15 15:22:47,2024-06-19 16:22:47,,Lance Taylor,
954,310d0124-f81c-4c3f-accd-a0eca32a13f9,1648,29,Partnership Inquiry - Cost where difference.,Western close central party space. Amount design perform. For wind daughter light prove simply scene. Quality cause still story upon teach quality involve.,Critical,In Progress,2024-08-23 21:22:44,2024-08-29 03:22:44,,Susan Jones,
955,6ab08fef-f1b1-42ac-a3d6-a7b10eeaebe8,1267,20,Checkout process failing,Style foreign nearly officer need imagine practice. Blue heart nation our white shake cost. Option such college behavior.,Critical,In Progress,2024-09-29 06:04:06,2024-10-01 07:04:06,,David Nguyen,
956,b4d7095a-5630-4712-b7f8-cb701ef5b465,1509,20,Mobile app crashing frequently,Assume all message pattern best hour.,High,Open,2025-01-17 05:38:23,2025-01-22 14:38:23,,Jennifer Richards,
957,38af7efe-f461-4667-a089-b7dabb2af6ad,1682,17,Item not working as described,Finish themselves song law forget baby toward. Republican never guy western. Surface write poor pretty week.,Critical,Open,2024-08-09 04:08:36,2024-08-14 03:08:36,,Melissa Lee,
958,8ca5fca8-9182-4a8c-840d-76daba2e1408,1014,17,Item not working as described,Possible land at and opportunity newspaper fish. Very would page here around large. Analysis recent color final just within. Child break body candidate hour dog party.,High,Resolved,2025-03-16 17:45:27,2025-03-21 05:45:27,2025-03-23 01:45:27,Karen Morgan,
959,da5e4d8d-9503-4b71-80fa-196314d5d2f0,1849,26,Compliment - Financial instead community organization major measure begin.,Value relationship them scene. Different development throughout meeting Republican walk say. Behind seven place receive must. Suggest religious move compare discussion cultural. Nothing head person different interesting. Film clearly strong.,Low,Resolved,2024-11-20 14:46:36,2024-11-27 01:46:36,2024-11-27 05:46:36,,
960,79c092c8-d119-4f2d-b6e8-808e3f4ffaa7,1885,29,Partnership Inquiry - Do cover perhaps.,Scene heart friend main kind cup. Enter nor notice process discover evidence attorney author.,Medium,Open,2025-04-07 19:40:52,2025-04-09 07:40:52,,Eric Thompson,
961,0fc5d630-f86f-41b2-ab14-984f6995a19e,1490,28,Security Concern - Later act beyond door catch director raise.,First star little.,Low,Pending,2025-02-04 22:34:09,2025-02-10 02:34:09,,Ruth Spencer,
962,aa745aad-b68d-4e6b-8884-63d190f33a52,1248,18,Account locked after multiple attempts,Oil level use.,High,Resolved,2025-02-20 11:07:09,2025-02-23 16:07:09,2025-02-25 00:07:09,Daniel Kirk,4
963,b10f8f7d-4ce9-464a-aa82-2ca3e78a0b9d,1210,30,Data Privacy - Entire sense lead take trade include.,Bad well anyone player month ground capital. Total bag strategy get. Ask pay important learn decision international management.,Medium,Closed,2025-01-14 10:03:29,2025-01-21 02:03:29,2025-01-23 15:03:29,Jon King,4
964,eecbc6b5-3bf9-44c4-90c9-8424d9e7ea1d,1578,21,Returns & Exchanges - Surface pretty able at garden.,Way back lead you design walk. Development article yard.,Critical,Open,2024-09-28 05:07:24,2024-09-30 05:07:24,,Michael Martinez,
965,f08ee1a4-d020-47dd-86a7-ad119b94b33f,1837,17,Product arrived damaged,Hope scientist to race against. Remain message source defense brother clearly. Morning prevent blue receive chance feeling science degree. Evidence guy area weight.,Critical,In Progress,2024-09-28 11:17:36,2024-10-01 23:17:36,,Lacey Stanley,
966,6f213f74-d77b-4378-a0bb-d9950e9a8877,1204,18,Forgot password - reset not working,Herself Democrat fact it turn enter majority. Everyone among apply seem. Entire of wonder left learn. Relationship agreement wish. Less into performance line to.,High,Resolved,2024-10-17 17:07:32,2024-10-20 01:07:32,2024-10-21 08:07:32,Jeffrey Day,
967,56a893ea-6110-4bdf-819e-0887fa2e19c7,1602,30,Data Privacy - Enter end say particular husband son.,Want after wind own vote popular. Table actually dinner performance world market. Interesting conference there force report she data.,Medium,In Progress,2025-01-27 22:48:57,2025-01-28 16:48:57,,Rebecca Brown,
